decision_id,rec_id,date,symbol,checklist_version,checklist_id,result,evidence,notes
DEC-20260709-MSFT.US-001,REC-20260709-MSFT.US-001,2026-07-09,MSFT.US,master-investment-checklist,WB-POL-01,pass,"美股上市公司，属于允许研究范围。",""
DEC-20260709-MSFT.US-001,REC-20260709-MSFT.US-001,2026-07-09,MSFT.US,master-investment-checklist,WB-COMP-01,pass,"可解释为云、企业软件、生产力工具、开发者平台和AI服务。",""
DEC-20260709-MSFT.US-001,REC-20260709-MSFT.US-001,2026-07-09,MSFT.US,master-investment-checklist,WB-BUS-01,pass,"企业客户黏性、生态、开发者平台和云规模优势强。",""
DEC-20260709-MSFT.US-001,REC-20260709-MSFT.US-001,2026-07-09,MSFT.US,master-investment-checklist,WB-FIN-01,pass,"FY2026 Q3经营利润和利润率仍强。",""
DEC-20260709-MSFT.US-001,REC-20260709-MSFT.US-001,2026-07-09,MSFT.US,master-investment-checklist,WB-VAL-01,pass,"相对增长和质量，当前估值比多数AI芯片叙事更可接受。",""
DEC-20260709-MSFT.US-001,REC-20260709-MSFT.US-001,2026-07-09,MSFT.US,master-investment-checklist,WB-RISK-01,pass,"主要风险集中在AI capex回报、Azure增速和监管。",""
DEC-20260709-MSFT.US-001,REC-20260709-MSFT.US-001,2026-07-09,MSFT.US,master-investment-checklist,WB-BIAS-01,pass,"加仓理由来自质量和估值回撤，不是摊低成本本身。",""
DEC-20260709-MSFT.US-001,REC-20260709-MSFT.US-001,2026-07-09,MSFT.US,master-investment-checklist,WB-REV-04,pass,"已写入recommendations.csv，纳入批量复盘。",""
DEC-20260709-GOOGL.US-001,REC-20260709-GOOGL.US-001,2026-07-09,GOOGL.US,master-investment-checklist,WB-POL-01,pass,"美股上市公司，属于允许研究范围。",""
DEC-20260709-GOOGL.US-001,REC-20260709-GOOGL.US-001,2026-07-09,GOOGL.US,master-investment-checklist,WB-COMP-01,pass,"可解释为搜索广告、YouTube、云和AI平台。",""
DEC-20260709-GOOGL.US-001,REC-20260709-GOOGL.US-001,2026-07-09,GOOGL.US,master-investment-checklist,WB-BUS-01,pass,"搜索分发、广告网络、数据、云基础设施和AI模型形成规模优势。",""
DEC-20260709-GOOGL.US-001,REC-20260709-GOOGL.US-001,2026-07-09,GOOGL.US,master-investment-checklist,WB-FIN-01,pass,"2026Q1收入双位数增长，服务业务仍强。",""
DEC-20260709-GOOGL.US-001,REC-20260709-GOOGL.US-001,2026-07-09,GOOGL.US,master-investment-checklist,WB-VAL-01,unknown,"成长强但估值不低，关键取决于Q2对AI搜索和capex的验证。",""
DEC-20260709-GOOGL.US-001,REC-20260709-GOOGL.US-001,2026-07-09,GOOGL.US,master-investment-checklist,WB-RISK-01,pass,"主要失败路径已列出，且可通过财报触发复核。",""
DEC-20260709-GOOGL.US-001,REC-20260709-GOOGL.US-001,2026-07-09,GOOGL.US,master-investment-checklist,WB-BIAS-01,pass,"小仓是为控制财报前不确定性，不是追逐热门AI叙事。",""
DEC-20260709-GOOGL.US-001,REC-20260709-GOOGL.US-001,2026-07-09,GOOGL.US,master-investment-checklist,WB-REV-04,pass,"已写入recommendations.csv，纳入批量复盘。",""
DEC-20260710-CBRS.US-001,REC-20260710-CBRS.US-001,2026-07-10,CBRS.US,master-investment-checklist,WB-POL-01,pass,"Nasdaq普通股，在允许范围内。",""
DEC-20260710-CBRS.US-001,REC-20260710-CBRS.US-001,2026-07-10,CBRS.US,master-investment-checklist,WB-COMP-01,pass,"晶圆级芯片、系统与云算力业务可解释。",""
DEC-20260710-CBRS.US-001,REC-20260710-CBRS.US-001,2026-07-10,CBRS.US,master-investment-checklist,WB-BUS-01,unknown,"技术差异化尚未跨周期验证。",""
DEC-20260710-CBRS.US-001,REC-20260710-CBRS.US-001,2026-07-10,CBRS.US,master-investment-checklist,WB-FIN-01,fail,"高增长但持续盈利能力不足。",""
DEC-20260710-CBRS.US-001,REC-20260710-CBRS.US-001,2026-07-10,CBRS.US,master-investment-checklist,WB-VAL-01,fail,"估值对远期执行要求很高。",""
DEC-20260710-CBRS.US-001,REC-20260710-CBRS.US-001,2026-07-10,CBRS.US,master-investment-checklist,WB-RISK-01,fail,"客户集中、资本承诺、稀释与解禁风险高。",""
DEC-20260710-CBRS.US-001,REC-20260710-CBRS.US-001,2026-07-10,CBRS.US,master-investment-checklist,WB-BIAS-01,pass,"未把OpenAI或欧洲公告直接等同于买点。",""
DEC-20260710-CBRS.US-001,REC-20260710-CBRS.US-001,2026-07-10,CBRS.US,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-002050.SZ-001,REC-20260710-002050.SZ-001,2026-07-10,002050.SZ,master-investment-checklist,WB-POL-01,pass,"A股普通股，在允许范围内。",""
DEC-20260710-002050.SZ-001,REC-20260710-002050.SZ-001,2026-07-10,002050.SZ,master-investment-checklist,WB-COMP-01,pass,"主业与机器人液冷相邻业务可解释。",""
DEC-20260710-002050.SZ-001,REC-20260710-002050.SZ-001,2026-07-10,002050.SZ,master-investment-checklist,WB-BUS-01,pass,"热管理与控制零部件主业有规模和客户基础。",""
DEC-20260710-002050.SZ-001,REC-20260710-002050.SZ-001,2026-07-10,002050.SZ,master-investment-checklist,WB-FIN-01,pass,"既有财务质量较好，但中报尚未更新。",""
DEC-20260710-002050.SZ-001,REC-20260710-002050.SZ-001,2026-07-10,002050.SZ,master-investment-checklist,WB-VAL-01,fail,"安全边际仍不充分。",""
DEC-20260710-002050.SZ-001,REC-20260710-002050.SZ-001,2026-07-10,002050.SZ,master-investment-checklist,WB-RISK-01,fail,"订单、估值和题材拥挤风险未解。",""
DEC-20260710-002050.SZ-001,REC-20260710-002050.SZ-001,2026-07-10,002050.SZ,master-investment-checklist,WB-BIAS-01,pass,"未把盘中触及阈值当成买点。",""
DEC-20260710-002050.SZ-001,REC-20260710-002050.SZ-001,2026-07-10,002050.SZ,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-601689.SH-001,REC-20260710-601689.SH-001,2026-07-10,601689.SH,master-investment-checklist,WB-POL-01,pass,"A股普通股，在允许范围内。",""
DEC-20260710-601689.SH-001,REC-20260710-601689.SH-001,2026-07-10,601689.SH,master-investment-checklist,WB-COMP-01,pass,"平台型汽车零部件业务可解释。",""
DEC-20260710-601689.SH-001,REC-20260710-601689.SH-001,2026-07-10,601689.SH,master-investment-checklist,WB-BUS-01,unknown,"新业务壁垒和订单规模待验证。",""
DEC-20260710-601689.SH-001,REC-20260710-601689.SH-001,2026-07-10,601689.SH,master-investment-checklist,WB-FIN-01,fail,"既有证据仍是收入增、利润降。",""
DEC-20260710-601689.SH-001,REC-20260710-601689.SH-001,2026-07-10,601689.SH,master-investment-checklist,WB-VAL-01,fail,"利润未修复时安全边际不足。",""
DEC-20260710-601689.SH-001,REC-20260710-601689.SH-001,2026-07-10,601689.SH,master-investment-checklist,WB-RISK-01,fail,"利润率、产能爬坡和题材风险并存。",""
DEC-20260710-601689.SH-001,REC-20260710-601689.SH-001,2026-07-10,601689.SH,master-investment-checklist,WB-BIAS-01,pass,"未把盘中触及58.40当成突破。",""
DEC-20260710-601689.SH-001,REC-20260710-601689.SH-001,2026-07-10,601689.SH,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-688017.SH-001,REC-20260710-688017.SH-001,2026-07-10,688017.SH,master-investment-checklist,WB-POL-01,pass,"科创板普通股，在允许范围内。",""
DEC-20260710-688017.SH-001,REC-20260710-688017.SH-001,2026-07-10,688017.SH,master-investment-checklist,WB-COMP-01,pass,"谐波减速器与自动化业务可解释。",""
DEC-20260710-688017.SH-001,REC-20260710-688017.SH-001,2026-07-10,688017.SH,master-investment-checklist,WB-BUS-01,pass,"细分龙头地位仍是强项。",""
DEC-20260710-688017.SH-001,REC-20260710-688017.SH-001,2026-07-10,688017.SH,master-investment-checklist,WB-FIN-01,unknown,"利润增长但现金流待半年报验证。",""
DEC-20260710-688017.SH-001,REC-20260710-688017.SH-001,2026-07-10,688017.SH,master-investment-checklist,WB-VAL-01,fail,"估值远高于已披露利润体量。",""
DEC-20260710-688017.SH-001,REC-20260710-688017.SH-001,2026-07-10,688017.SH,master-investment-checklist,WB-RISK-01,fail,"商业化、估值和波动风险高。",""
DEC-20260710-688017.SH-001,REC-20260710-688017.SH-001,2026-07-10,688017.SH,master-investment-checklist,WB-BIAS-01,pass,"已区分除息、反弹与价值改善。",""
DEC-20260710-688017.SH-001,REC-20260710-688017.SH-001,2026-07-10,688017.SH,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-POL-01,pass,"科创板普通股，在允许范围内。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-POL-03,pass,"盘中成交额超11亿元，流动性足以支持退出。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-COMP-01,pass,"3D视觉业务可解释。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-BUS-01,unknown,"订单黏性和长期护城河待验证。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-BUS-04,unknown,"机器人和海外需求较强，但尚未推动总收入高增长。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-FIN-01,unknown,"利润改善，但2026Q1总收入增速只有6.19%。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-FIN-02,fail,"2026Q1经营现金流-1.17亿元，需等票据兑现验证。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-FIN-03,pass,"定增募资净额约9.75亿元，资产负债表风险可控。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-GROW-01,pass,"机器人、海外和数据采集平台提供明确增长驱动。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-GROW-04,pass,"用收入增速、订单转收入、现金流和毛利率证伪。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-VAL-01,pass,"采用滚动PE/PS、PB和逆向增长要求评估。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-VAL-02,fail,"约381倍滚动PE对保守假设不合理。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-VAL-03,fail,"相对机器视觉同业亦处于显著估值溢价。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-VAL-04,fail,"目前价格没有足够安全边际。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-CYCLE-03,fail,"盘中上冲未完成收盘确认，仍低于10/20日线。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-CYCLE-04,fail,"机器人题材拥挤且近20日振幅很大。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-RISK-01,fail,"估值压缩、订单不转收入、股份供给和题材退潮风险未解。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-RISK-04,fail,"当前估值下，上行需要远超已披露数据的利润增长。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-BIAS-01,pass,"未把机器人眼睛叙事当买点。",""
DEC-20260710-688322.SH-001,REC-20260710-688322.SH-001,2026-07-10,688322.SH,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-603986.SH-001,REC-20260710-603986.SH-001,2026-07-10,603986.SH,master-investment-checklist,WB-POL-01,pass,"A股普通股，在允许范围内。",""
DEC-20260710-603986.SH-001,REC-20260710-603986.SH-001,2026-07-10,603986.SH,master-investment-checklist,WB-COMP-01,pass,"存储、MCU与模拟芯片业务可解释。",""
DEC-20260710-603986.SH-001,REC-20260710-603986.SH-001,2026-07-10,603986.SH,master-investment-checklist,WB-BUS-01,pass,"产品矩阵与国内领先地位较强。",""
DEC-20260710-603986.SH-001,REC-20260710-603986.SH-001,2026-07-10,603986.SH,master-investment-checklist,WB-FIN-01,pass,"2026Q1收入、利润和现金流高增。",""
DEC-20260710-603986.SH-001,REC-20260710-603986.SH-001,2026-07-10,603986.SH,master-investment-checklist,WB-VAL-01,fail,"高估值仍要求持续超预期。",""
DEC-20260710-603986.SH-001,REC-20260710-603986.SH-001,2026-07-10,603986.SH,master-investment-checklist,WB-RISK-01,fail,"周期反转和高位波动风险高。",""
DEC-20260710-603986.SH-001,REC-20260710-603986.SH-001,2026-07-10,603986.SH,master-investment-checklist,WB-BIAS-01,pass,"未因错过前段反弹而盘中追买。",""
DEC-20260710-603986.SH-001,REC-20260710-603986.SH-001,2026-07-10,603986.SH,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-600522.SH-001,REC-20260710-600522.SH-001,2026-07-10,600522.SH,master-investment-checklist,WB-POL-01,pass,"A股普通股，在允许范围内。",""
DEC-20260710-600522.SH-001,REC-20260710-600522.SH-001,2026-07-10,600522.SH,master-investment-checklist,WB-COMP-01,pass,"多条实体业务线可解释。",""
DEC-20260710-600522.SH-001,REC-20260710-600522.SH-001,2026-07-10,600522.SH,master-investment-checklist,WB-BUS-01,pass,"棒纤缆、海缆和电网积累较强。",""
DEC-20260710-600522.SH-001,REC-20260710-600522.SH-001,2026-07-10,600522.SH,master-investment-checklist,WB-FIN-01,unknown,"利润强、现金流与营运资本偏弱。",""
DEC-20260710-600522.SH-001,REC-20260710-600522.SH-001,2026-07-10,600522.SH,master-investment-checklist,WB-VAL-01,fail,"反弹后安全边际仍有限。",""
DEC-20260710-600522.SH-001,REC-20260710-600522.SH-001,2026-07-10,600522.SH,master-investment-checklist,WB-RISK-01,fail,"周期、融资盘和现金流风险未解。",""
DEC-20260710-600522.SH-001,REC-20260710-600522.SH-001,2026-07-10,600522.SH,master-investment-checklist,WB-BIAS-01,pass,"未把盘中49.78当成收盘突破。",""
DEC-20260710-600522.SH-001,REC-20260710-600522.SH-001,2026-07-10,600522.SH,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-002594.SZ-001,REC-20260710-002594.SZ-001,2026-07-10,002594.SZ,master-investment-checklist,WB-POL-01,pass,"A股普通股，在允许范围内。",""
DEC-20260710-002594.SZ-001,REC-20260710-002594.SZ-001,2026-07-10,002594.SZ,master-investment-checklist,WB-COMP-01,pass,"整车、电池、储能与出海业务可解释。",""
DEC-20260710-002594.SZ-001,REC-20260710-002594.SZ-001,2026-07-10,002594.SZ,master-investment-checklist,WB-BUS-01,pass,"规模、研发与垂直整合优势明确。",""
DEC-20260710-002594.SZ-001,REC-20260710-002594.SZ-001,2026-07-10,002594.SZ,master-investment-checklist,WB-FIN-01,fail,"2026Q1利润和现金流压力大。",""
DEC-20260710-002594.SZ-001,REC-20260710-002594.SZ-001,2026-07-10,002594.SZ,master-investment-checklist,WB-VAL-01,unknown,"估值取决于盈利修复速度。",""
DEC-20260710-002594.SZ-001,REC-20260710-002594.SZ-001,2026-07-10,002594.SZ,master-investment-checklist,WB-RISK-01,pass,"失败路径清晰且可按销量财报复核。",""
DEC-20260710-002594.SZ-001,REC-20260710-002594.SZ-001,2026-07-10,002594.SZ,master-investment-checklist,WB-BIAS-01,pass,"未因龙头与回撤叙事提前买入。",""
DEC-20260710-002594.SZ-001,REC-20260710-002594.SZ-001,2026-07-10,002594.SZ,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-AVGO.US-001,REC-20260710-AVGO.US-001,2026-07-10,AVGO.US,master-investment-checklist,WB-POL-01,pass,"美股普通股，在允许范围内。",""
DEC-20260710-AVGO.US-001,REC-20260710-AVGO.US-001,2026-07-10,AVGO.US,master-investment-checklist,WB-COMP-01,pass,"芯片、网络与软件业务可解释。",""
DEC-20260710-AVGO.US-001,REC-20260710-AVGO.US-001,2026-07-10,AVGO.US,master-investment-checklist,WB-BUS-01,pass,"定制ASIC、网络和软件黏性强。",""
DEC-20260710-AVGO.US-001,REC-20260710-AVGO.US-001,2026-07-10,AVGO.US,master-investment-checklist,WB-FIN-01,pass,"最新季度增长与利润率强。",""
DEC-20260710-AVGO.US-001,REC-20260710-AVGO.US-001,2026-07-10,AVGO.US,master-investment-checklist,WB-VAL-01,fail,"乐观AI预期仍较充分。",""
DEC-20260710-AVGO.US-001,REC-20260710-AVGO.US-001,2026-07-10,AVGO.US,master-investment-checklist,WB-RISK-01,fail,"组合集中度高于公司层面风险。",""
DEC-20260710-AVGO.US-001,REC-20260710-AVGO.US-001,2026-07-10,AVGO.US,master-investment-checklist,WB-BIAS-01,pass,"未因上涨与浮盈继续加码。",""
DEC-20260710-AVGO.US-001,REC-20260710-AVGO.US-001,2026-07-10,AVGO.US,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-BRK.B.US-001,REC-20260710-BRK.B.US-001,2026-07-10,BRK.B.US,master-investment-checklist,WB-POL-01,pass,"美股普通股，在允许范围内。",""
DEC-20260710-BRK.B.US-001,REC-20260710-BRK.B.US-001,2026-07-10,BRK.B.US,master-investment-checklist,WB-COMP-01,pass,"保险、实业与投资组合可解释。",""
DEC-20260710-BRK.B.US-001,REC-20260710-BRK.B.US-001,2026-07-10,BRK.B.US,master-investment-checklist,WB-BUS-01,pass,"浮存金、规模与资本配置构成优势。",""
DEC-20260710-BRK.B.US-001,REC-20260710-BRK.B.US-001,2026-07-10,BRK.B.US,master-investment-checklist,WB-FIN-01,pass,"经营利润与资产负债表强。",""
DEC-20260710-BRK.B.US-001,REC-20260710-BRK.B.US-001,2026-07-10,BRK.B.US,master-investment-checklist,WB-VAL-01,pass,"质量合理价，仍低于520暂停线。",""
DEC-20260710-BRK.B.US-001,REC-20260710-BRK.B.US-001,2026-07-10,BRK.B.US,master-investment-checklist,WB-RISK-01,pass,"风险可识别且与科技仓相关性低。",""
DEC-20260710-BRK.B.US-001,REC-20260710-BRK.B.US-001,2026-07-10,BRK.B.US,master-investment-checklist,WB-BIAS-01,pass,"买入理由是组合角色而非追高。",""
DEC-20260710-BRK.B.US-001,REC-20260710-BRK.B.US-001,2026-07-10,BRK.B.US,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-MSFT.US-001,REC-20260710-MSFT.US-001,2026-07-10,MSFT.US,master-investment-checklist,WB-POL-01,pass,"美股普通股，在允许范围内。",""
DEC-20260710-MSFT.US-001,REC-20260710-MSFT.US-001,2026-07-10,MSFT.US,master-investment-checklist,WB-COMP-01,pass,"云、软件与AI平台业务可解释。",""
DEC-20260710-MSFT.US-001,REC-20260710-MSFT.US-001,2026-07-10,MSFT.US,master-investment-checklist,WB-BUS-01,pass,"企业生态和转换成本强。",""
DEC-20260710-MSFT.US-001,REC-20260710-MSFT.US-001,2026-07-10,MSFT.US,master-investment-checklist,WB-FIN-01,pass,"最新季度利润与利润率强。",""
DEC-20260710-MSFT.US-001,REC-20260710-MSFT.US-001,2026-07-10,MSFT.US,master-investment-checklist,WB-VAL-01,pass,"相对质量可接受但较昨日吸引力下降。",""
DEC-20260710-MSFT.US-001,REC-20260710-MSFT.US-001,2026-07-10,MSFT.US,master-investment-checklist,WB-RISK-01,pass,"capex、Azure与监管风险可复盘。",""
DEC-20260710-MSFT.US-001,REC-20260710-MSFT.US-001,2026-07-10,MSFT.US,master-investment-checklist,WB-BIAS-01,pass,"加仓基于业务与估值，不是摊平成本。",""
DEC-20260710-MSFT.US-001,REC-20260710-MSFT.US-001,2026-07-10,MSFT.US,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-GOOGL.US-001,REC-20260710-GOOGL.US-001,2026-07-10,GOOGL.US,master-investment-checklist,WB-POL-01,pass,"美股普通股，在允许范围内。",""
DEC-20260710-GOOGL.US-001,REC-20260710-GOOGL.US-001,2026-07-10,GOOGL.US,master-investment-checklist,WB-COMP-01,pass,"搜索、广告、视频与云业务可解释。",""
DEC-20260710-GOOGL.US-001,REC-20260710-GOOGL.US-001,2026-07-10,GOOGL.US,master-investment-checklist,WB-BUS-01,pass,"分发、数据和基础设施规模强。",""
DEC-20260710-GOOGL.US-001,REC-20260710-GOOGL.US-001,2026-07-10,GOOGL.US,master-investment-checklist,WB-FIN-01,pass,"2026Q1双位数增长。",""
DEC-20260710-GOOGL.US-001,REC-20260710-GOOGL.US-001,2026-07-10,GOOGL.US,master-investment-checklist,WB-VAL-01,unknown,"财报将决定当前安全边际。",""
DEC-20260710-GOOGL.US-001,REC-20260710-GOOGL.US-001,2026-07-10,GOOGL.US,master-investment-checklist,WB-RISK-01,pass,"搜索、capex与监管风险可复盘。",""
DEC-20260710-GOOGL.US-001,REC-20260710-GOOGL.US-001,2026-07-10,GOOGL.US,master-investment-checklist,WB-BIAS-01,pass,"用小仓控制财报事件风险。",""
DEC-20260710-GOOGL.US-001,REC-20260710-GOOGL.US-001,2026-07-10,GOOGL.US,master-investment-checklist,WB-REV-04,pass,"已写入批量复盘与推荐索引。",""
DEC-20260710-3896.HK-001,REC-20260710-3896.HK-001,2026-07-10,3896.HK,master-investment-checklist,WB-POL-01,pass,"港股普通股在允许范围内，成交量足以支持退出。",""
DEC-20260710-3896.HK-001,REC-20260710-3896.HK-001,2026-07-10,3896.HK,master-investment-checklist,WB-COMP-01,pass,"公共云、AI 算力和企业云业务可用简单语言解释。",""
DEC-20260710-3896.HK-001,REC-20260710-3896.HK-001,2026-07-10,3896.HK,master-investment-checklist,WB-BUS-01,unknown,"生态协同带来订单，但独立持久护城河尚未由毛利或回报率证明。",""
DEC-20260710-3896.HK-001,REC-20260710-3896.HK-001,2026-07-10,3896.HK,master-investment-checklist,WB-FIN-01,fail,"收入高增长，但毛利率下降、GAAP 仍亏损且资本开支强度高。",""
DEC-20260710-3896.HK-001,REC-20260710-3896.HK-001,2026-07-10,3896.HK,master-investment-checklist,WB-VAL-01,unknown,"年化 P/S 约 2.1 倍，安全边际取决于单位经济性与现金流改善。",""
DEC-20260710-3896.HK-001,REC-20260710-3896.HK-001,2026-07-10,3896.HK,master-investment-checklist,WB-RISK-01,pass,"毛利压缩、资本开支、再融资、客户集中和技术风险均有触发条件。",""
DEC-20260710-3896.HK-001,REC-20260710-3896.HK-001,2026-07-10,3896.HK,master-investment-checklist,WB-BIAS-01,pass,"不因 AI 叙事或单日上涨追价，使用条件入场和 tiny 仓控制偏差。",""
DEC-20260710-3896.HK-001,REC-20260710-3896.HK-001,2026-07-10,3896.HK,master-investment-checklist,WB-REV-04,pass,"已写入推荐、决策、个股和检查清单索引。",""
DEC-20260710-DAL.US-001,REC-20260710-DAL.US-001,2026-07-10,DAL.US,master-investment-checklist,WB-POL-01,pass,"美股普通股，属于允许研究范围，流动性足以支持退出。",""
DEC-20260710-DAL.US-001,REC-20260710-DAL.US-001,2026-07-10,DAL.US,master-investment-checklist,WB-COMP-01,pass,"业务可解释为客运、货运、忠诚度和联名卡经济。",""
DEC-20260710-DAL.US-001,REC-20260710-DAL.US-001,2026-07-10,DAL.US,master-investment-checklist,WB-BUS-01,pass,"品牌、枢纽网络、高端客群和忠诚度体系构成相对优势。",""
DEC-20260710-DAL.US-001,REC-20260710-DAL.US-001,2026-07-10,DAL.US,master-investment-checklist,WB-FIN-01,unknown,"一季度盈利可接受，但本次交易取决于尚未发布的二季报。",""
DEC-20260710-DAL.US-001,REC-20260710-DAL.US-001,2026-07-10,DAL.US,master-investment-checklist,WB-VAL-01,unknown,"滚动市盈率不高，但周期盈利和航油成本会快速改变估值。",""
DEC-20260710-DAL.US-001,REC-20260710-DAL.US-001,2026-07-10,DAL.US,master-investment-checklist,WB-RISK-01,pass,"油价、需求、指引和跳空风险均有明确失败条件。",""
DEC-20260710-DAL.US-001,REC-20260710-DAL.US-001,2026-07-10,DAL.US,master-investment-checklist,WB-BIAS-01,pass,"不在财报前赌方向，只在事实和价格共同确认后参与。",""
DEC-20260710-DAL.US-001,REC-20260710-DAL.US-001,2026-07-10,DAL.US,master-investment-checklist,WB-REV-04,pass,"已写入推荐索引并纳入批量复盘。",""
DEC-20260710-AMZN.US-001,REC-20260710-AMZN.US-001,2026-07-10,AMZN.US,master-investment-checklist,WB-POL-01,pass,"美股普通股，流动性高，属于允许范围。",""
DEC-20260710-AMZN.US-001,REC-20260710-AMZN.US-001,2026-07-10,AMZN.US,master-investment-checklist,WB-COMP-01,pass,"业务可解释为电商、第三方平台、AWS、广告和订阅。",""
