decision_id,rec_id,date,symbol,checklist_version,checklist_id,result,evidence,notes
DEC-20260710-AMZN.US-001,REC-20260710-AMZN.US-001,2026-07-10,AMZN.US,master-investment-checklist,WB-BUS-01,pass,"物流网络、Prime、AWS 规模和开发者生态形成优势。",""
DEC-20260710-AMZN.US-001,REC-20260710-AMZN.US-001,2026-07-10,AMZN.US,master-investment-checklist,WB-FIN-01,pass,"2026Q1 收入、AWS 增长和营业利润同步改善。",""
DEC-20260710-AMZN.US-001,REC-20260710-AMZN.US-001,2026-07-10,AMZN.US,master-investment-checklist,WB-VAL-01,unknown,"约 29.6 倍滚动市盈率可接受但没有明显短线安全边际。",""
DEC-20260710-AMZN.US-001,REC-20260710-AMZN.US-001,2026-07-10,AMZN.US,master-investment-checklist,WB-RISK-01,pass,"大盘、地缘、CPI、capex 和组合相关性风险均有触发条件。",""
DEC-20260710-AMZN.US-001,REC-20260710-AMZN.US-001,2026-07-10,AMZN.US,master-investment-checklist,WB-BIAS-01,pass,"不追高，只在回踩或突破确认后用 tiny 仓参与。",""
DEC-20260710-AMZN.US-001,REC-20260710-AMZN.US-001,2026-07-10,AMZN.US,master-investment-checklist,WB-REV-04,pass,"已写入推荐索引并纳入批量复盘。",""
DEC-20260710-SPCX.US-001,REC-20260710-SPCX.US-001,2026-07-10,SPCX.US,master-investment-checklist,WB-POL-01,pass,"Nasdaq 普通股，流动性充足，属于允许研究范围。",""
DEC-20260710-SPCX.US-001,REC-20260710-SPCX.US-001,2026-07-10,SPCX.US,master-investment-checklist,WB-COMP-01,pass,"业务可解释为发射、卫星通信、移动直连、AI 模型与算力基础设施。",""
DEC-20260710-SPCX.US-001,REC-20260710-SPCX.US-001,2026-07-10,SPCX.US,master-investment-checklist,WB-BUS-01,pass,"Falcon 复用、垂直整合、Starlink 星座规模与频谱构成强护城河。",""
DEC-20260710-SPCX.US-001,REC-20260710-SPCX.US-001,2026-07-10,SPCX.US,master-investment-checklist,WB-FIN-01,fail,"Starlink 有利润，但集团 GAAP 亏损且资本开支远高于经营现金流。",""
DEC-20260710-SPCX.US-001,REC-20260710-SPCX.US-001,2026-07-10,SPCX.US,master-investment-checklist,WB-VAL-01,fail,"约 107 倍 2025 年销售额，需要多个远期项目同时成功，安全边际不足。",""
DEC-20260710-SPCX.US-001,REC-20260710-SPCX.US-001,2026-07-10,SPCX.US,master-investment-checklist,WB-RISK-01,pass,"Starship、AI 现金消耗、稀释、债务、政府依赖、监管和治理风险均有明确触发。",""
DEC-20260710-SPCX.US-001,REC-20260710-SPCX.US-001,2026-07-10,SPCX.US,master-investment-checklist,WB-BIAS-01,fail,"主要动机是相信马斯克，存在创始人光环与故事锚定偏差。",""
DEC-20260710-SPCX.US-001,REC-20260710-SPCX.US-001,2026-07-10,SPCX.US,master-investment-checklist,WB-REV-04,pass,"已写入推荐、决策、个股与检查清单索引。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-POL-01,fail,"项目政策对杠杆产品默认回避；用户虽明确要求研究，但本产品不适合作为常规持仓。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-POL-03,pass,"港交所上市、每手100份且有多家庄家；正常市场流动性较好，极端行情仍可能出现滑点和偏离。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-POL-04,unknown,"已知金额约3万港元，但未知其占组合比例和风险预算。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-COMP-01,pass,"产品通过掉期及期权取得SK海力士韩国普通股每日回报约2倍。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-COMP-03,pass,"期权使用比例、实时NAV、组合占比、持有周期和可承受亏损均已列为未知。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-BUS-01,na,"产品本身没有经营护城河；标的公司在HBM具领先地位，但不能抵消产品结构风险。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-FIN-01,pass,"标的公司2026Q1盈利与净现金强，但二季度是否再次超预期仍待验证。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-VAL-01,na,"每日杠杆产品不适合用普通公司估值判断；滞后NAV不能当作实时安全边际。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-CYCLE-03,fail,"产品单日跌33%、标的创约17年最大跌幅，量价尚未确认企稳。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-RISK-01,pass,"已明确每日杠杆、波动损耗、结构成本、跳空、ADR价差和业绩预期风险。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-RISK-02,fail,"产品文件明确提示可在一天内损失大部分或全部本金，当前尾部回撤过大。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-RISK-03,fail,"每日2倍、掉期、期权和对手方风险叠加。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-BIAS-01,unknown,"买在暴跌后可能是有纪律的事件交易，也可能是跌多即便宜的锚定；缺少买入前计划。",""
DEC-20260713-07709.HK-001,REC-20260713-07709.HK-001,2026-07-13,07709.HK,master-investment-checklist,WB-REV-04,pass,"已写入决策、推荐、个股和检查清单索引。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-POL-01,fail,"每日杠杆产品仍不适合作为常规持仓，只能作为已设止损的短线微小仓位。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-POL-03,pass,"港股正常市场流动性尚可，但极端波动下仍有滑点和跨市场定价偏离。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-POL-04,unknown,"3万港元占组合比例和借款情况未知。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-COMP-01,pass,"产品为韩国普通股每日回报约2倍，不是ADR或长期两倍回报。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-COMP-03,pass,"实时IOPV、报价同步、组合占比和衍生品敞口已列为未知。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-CYCLE-03,fail,"正股盘中翻红但产品仍低于成本，收市企稳未确认。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-RISK-01,pass,"50.90硬止损、韩国正股收市失效条件和2026-07-16时间止损均明确。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-RISK-02,fail,"每日2倍产品的跳空与大额单日损失风险仍高。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-RISK-03,fail,"掉期、期权、对手方和每日再平衡风险没有消失。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-BIAS-01,pass,"没有因正股盘中翻红加仓，也没有因约4%浮亏随意移动止损。",""
DEC-20260714-07709.HK-001,REC-20260714-07709.HK-001,2026-07-14,07709.HK,master-investment-checklist,WB-REV-04,pass,"已完成旧决策复盘，并更新推荐、个股与检查清单索引。",""
DEC-20260714-688008.SH-001,REC-20260714-688008.SH-001,2026-07-14,688008.SH,master-investment-checklist,WB-POL-01,pass,"A股普通股，属于允许研究范围。",""
DEC-20260714-688008.SH-001,REC-20260714-688008.SH-001,2026-07-14,688008.SH,master-investment-checklist,WB-COMP-01,pass,"内存接口、时钟和高速互连芯片的价值链可解释。",""
DEC-20260714-688008.SH-001,REC-20260714-688008.SH-001,2026-07-14,688008.SH,master-investment-checklist,WB-BUS-01,pass,"认证壁垒、高毛利、轻资产和研发投入构成较强护城河。",""
DEC-20260714-688008.SH-001,REC-20260714-688008.SH-001,2026-07-14,688008.SH,master-investment-checklist,WB-FIN-01,pass,"盈利、经营现金流与资产负债表质量高。",""
DEC-20260714-688008.SH-001,REC-20260714-688008.SH-001,2026-07-14,688008.SH,master-investment-checklist,WB-VAL-01,fail,"Q1扣非简单年化对应约137倍，安全边际不足。",""
DEC-20260714-688008.SH-001,REC-20260714-688008.SH-001,2026-07-14,688008.SH,master-investment-checklist,WB-RISK-01,fail,"高波动、高预期、平台迭代和客户集中风险仍高。",""
DEC-20260714-688008.SH-001,REC-20260714-688008.SH-001,2026-07-14,688008.SH,master-investment-checklist,WB-BIAS-01,pass,"将公司质量和当前价格分开判断，没有因AI叙事追高。",""
DEC-20260714-688008.SH-001,REC-20260714-688008.SH-001,2026-07-14,688008.SH,master-investment-checklist,WB-REV-04,pass,"决策、个股档案和结构化索引已同步更新。",""
DEC-20260714-600584.SH-001,REC-20260714-600584.SH-001,2026-07-14,600584.SH,master-investment-checklist,WB-POL-01,pass,"A股普通股，属于允许研究范围。",""
DEC-20260714-600584.SH-001,REC-20260714-600584.SH-001,2026-07-14,600584.SH,master-investment-checklist,WB-COMP-01,pass,"封测制造、产品组合和产能扩张的盈利链条可解释。",""
DEC-20260714-600584.SH-001,REC-20260714-600584.SH-001,2026-07-14,600584.SH,master-investment-checklist,WB-BUS-01,pass,"规模、工艺平台、全球客户和质量认证构成壁垒。",""
DEC-20260714-600584.SH-001,REC-20260714-600584.SH-001,2026-07-14,600584.SH,master-investment-checklist,WB-FIN-01,unknown,"Q1利润和现金流改善，但收入下降、库存上升，2025年资本开支高于经营现金流。",""
DEC-20260714-600584.SH-001,REC-20260714-600584.SH-001,2026-07-14,600584.SH,master-investment-checklist,WB-VAL-01,fail,"Q1扣非简单年化对应约174倍，盈利与价格不匹配。",""
DEC-20260714-600584.SH-001,REC-20260714-600584.SH-001,2026-07-14,600584.SH,master-investment-checklist,WB-RISK-01,fail,"重资产扩张、产能爬坡、海外暴露和高位波动风险高。",""
DEC-20260714-600584.SH-001,REC-20260714-600584.SH-001,2026-07-14,600584.SH,master-investment-checklist,WB-BIAS-01,pass,"没有把强趋势和先进封装叙事当作充分买入证据。",""
DEC-20260714-600584.SH-001,REC-20260714-600584.SH-001,2026-07-14,600584.SH,master-investment-checklist,WB-REV-04,pass,"决策、个股档案和结构化索引已同步更新。",""
DEC-20260714-603986.SH-001,REC-20260714-603986.SH-001,2026-07-14,603986.SH,master-investment-checklist,WB-POL-01,pass,"A股普通股，属于允许研究范围。",""
DEC-20260714-603986.SH-001,REC-20260714-603986.SH-001,2026-07-14,603986.SH,master-investment-checklist,WB-COMP-01,pass,"存储、MCU、模拟和传感器产品及其周期驱动可解释。",""
DEC-20260714-603986.SH-001,REC-20260714-603986.SH-001,2026-07-14,603986.SH,master-investment-checklist,WB-BUS-01,pass,"产品矩阵、客户覆盖、Fabless模式和研发平台构成优势。",""
DEC-20260714-603986.SH-001,REC-20260714-603986.SH-001,2026-07-14,603986.SH,master-investment-checklist,WB-FIN-01,pass,"H1预告显示收入、扣非利润和Q1经营现金流大幅增长。",""
DEC-20260714-603986.SH-001,REC-20260714-603986.SH-001,2026-07-14,603986.SH,master-investment-checklist,WB-VAL-01,unknown,"H1扣非简单年化约42倍，但利润可能处于周期峰值。",""
DEC-20260714-603986.SH-001,REC-20260714-603986.SH-001,2026-07-14,603986.SH,master-investment-checklist,WB-RISK-01,fail,"存储周期、高波动、减持与估值压缩风险仍高。",""
DEC-20260714-603986.SH-001,REC-20260714-603986.SH-001,2026-07-14,603986.SH,master-investment-checklist,WB-BIAS-01,pass,"仅允许tiny，不把H1峰值线性外推，也不把它当HBM纯标的。",""
DEC-20260714-603986.SH-001,REC-20260714-603986.SH-001,2026-07-14,603986.SH,master-investment-checklist,WB-REV-04,pass,"新决策已替代2026-07-10旧判断，并同步更新索引。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-POL-01,fail,"每日单股杠杆产品仍不适合作为常规持仓，只允许严格受限的战术尾仓。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-POL-03,pass,"多家庄家、每手100份且成交活跃；极端波动时仍可能滑点或偏离。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-POL-04,unknown,"已知原仓约3万港元，但未知组合占比和借款情况。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-COMP-01,pass,"产品追求韩国普通股每日回报约2倍，不是长期两倍回报。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-COMP-03,pass,"组合占比、实时IOPV、衍生品敞口和正股收市状态均明确列为未知。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-FIN-01,pass,"标的公司盈利和HBM基本面支持反弹承接，但并非今日唯一驱动。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-CYCLE-03,unknown,"盘中量价强势且站回200万韩元，但收市趋势确认尚未完成。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-RISK-01,pass,"已明确72港元硬保护、正股收市条件和2026-07-16时间退出。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-RISK-02,fail,"过去两日已出现单日33%下跌和约20%上涨，现实波动与跳空风险极高。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-RISK-03,fail,"每日2倍、掉期、期权、对手方及跨市场定价风险仍在。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-BIAS-01,pass,"按原68-72港元止盈规则执行，不因浮盈扩大临时取消计划。",""
DEC-20260715-07709.HK-001,REC-20260715-07709.HK-001,2026-07-15,07709.HK,master-investment-checklist,WB-REV-04,pass,"旧建议已复盘，新reduce决策已写入推荐、个股和检查清单索引。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-POL-01,fail,"每日单股杠杆产品在政策中默认回避；只允许用户明确要求下的受限短线研究。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-POL-02,pass,"条件计划限定为1-2个交易日，并设置2026-07-17时间退出。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-POL-03,pass,"成交活跃、庄家较多且每手100份；极端行情仍有滑点和跳空风险。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-POL-04,unknown,"未知用户组合规模和风险预算，因此最多一手且不超过流动资产1%。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-COMP-01,pass,"产品目标为韩国正股单日回报约2倍，不是长期累计两倍。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-COMP-03,pass,"实时IOPV、结构敞口、用户风险预算和韩国收市状态均列为未知。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-CYCLE-01,fail,"韩国综合指数盘中跌约7%，韩国央行加息并提示可能继续收紧。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-CYCLE-03,fail,"产品和正股均低于开盘位，当前只有低点反抽，没有收市企稳。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-RISK-01,pass,"已明确57.50港元、182万韩元和2026-07-17时间退出。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-RISK-02,fail,"过去数日产品多次出现接近20%-33%的单日波动，跳空可穿透止损。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-RISK-03,fail,"每日再平衡、掉期、期权、对手方和跨市场定价风险叠加。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-BIAS-01,pass,"明确识别旧成本价与昨日卖出价锚定，不把价格回落直接当便宜。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-REV-04,pass,"旧建议已复盘，新watch已写入推荐、个股和检查清单索引。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-BUS-01,pass,"HBM技术领先、NVIDIA多年合作、TSMC先进封装协同和HBM4E客户送样支持护城河。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-BUS-04,pass,"HBM、服务器DRAM与eSSD需求推动创纪录一季度结果。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-FIN-01,pass,"2026Q1收入52.58万亿、营业利润37.61万亿、净利润40.35万亿韩元。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-FIN-03,pass,"期末现金54.3万亿、有息负债19.3万亿，净现金约35万亿韩元。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-GROW-01,pass,"AI内存用量增长、HBM4/HBM4E产品周期及长期供货协议提供可见增长驱动。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-GROW-04,pass,"AI资本开支降速、HBM4放量延迟、竞争对手缩小差距和2027-2028供给释放会证伪增长叙事。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-VAL-01,pass,"应以周期调整后盈利和P/B共同估值，不能只看峰值利润PE。",""
DEC-20260716-07709.HK-001,REC-20260716-07709.HK-001,2026-07-16,07709.HK,master-investment-checklist,WB-VAL-02,unknown,"基于2026高盈利预测约5.6倍PE，但利润回落至2025水平时约30.6倍，安全边际取决于周期持续性。",""
DEC-20260716-603986.SH-001,REC-20260716-603986.SH-001,2026-07-16,603986.SH,master-investment-checklist,WB-POL-01,pass,"A股普通股，属于允许研究范围。",""
DEC-20260716-603986.SH-001,REC-20260716-603986.SH-001,2026-07-16,603986.SH,master-investment-checklist,WB-COMP-01,pass,"存储、MCU、模拟和传感器业务及周期驱动可解释。",""
DEC-20260716-603986.SH-001,REC-20260716-603986.SH-001,2026-07-16,603986.SH,master-investment-checklist,WB-BUS-01,pass,"产品矩阵、客户覆盖和研发平台仍构成优势。",""
DEC-20260716-603986.SH-001,REC-20260716-603986.SH-001,2026-07-16,603986.SH,master-investment-checklist,WB-FIN-01,pass,"2026Q1和H1预告显示盈利与现金流强劲改善。",""
DEC-20260716-603986.SH-001,REC-20260716-603986.SH-001,2026-07-16,603986.SH,master-investment-checklist,WB-VAL-01,unknown,"H1扣非简单年化约35.5倍，但峰值利润回落40%后约59倍。",""
DEC-20260716-603986.SH-001,REC-20260716-603986.SH-001,2026-07-16,603986.SH,master-investment-checklist,WB-RISK-01,fail,"全球存储链同步重挫、旧价格条件失效、周期与波动风险高。",""
DEC-20260716-603986.SH-001,REC-20260716-603986.SH-001,2026-07-16,603986.SH,master-investment-checklist,WB-BIAS-01,pass,"没有把跌停自动等同于见底，只允许有失效线的tiny。",""
DEC-20260716-603986.SH-001,REC-20260716-603986.SH-001,2026-07-16,603986.SH,master-investment-checklist,WB-REV-04,pass,"新决策已写入推荐、决策与检查清单索引并替代旧判断。",""
DEC-20260716-603986.SH-001,REC-20260716-603986.SH-001,2026-07-16,603986.SH,master-investment-checklist,WB-BIAS-05,pass,"比较完全等待的机会成本，使用第一笔试错仓参与潜在情绪修复。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-POL-01,pass,"港股普通股且公开数据和流动性足够，属于允许研究范围。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-POL-03,pass,"2026-07-16 成交额约 208.1 亿港元，退出流动性充足。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-POL-04,unknown,"已知持仓约 10 万港元，但总投资资产和风险预算未知。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-COMP-01,pass,"可用微信生态、游戏、广告、支付和云服务解释业务与现金流。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-BUS-01,pass,"网络效应、内容与流量分发、支付和小程序生态构成可持续优势。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-FIN-01,pass,"2026Q1 收入、经营利润、非 IFRS 净利润同步增长。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-FIN-02,pass,"2026Q1 自由现金流 567 亿元人民币，期末净现金 1468.6 亿元。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-MGMT-01,pass,"2026-07-09 仍在执行约 5 亿港元单日回购，回购价接近用户成本。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-GROW-04,pass,"广告与游戏减速、AI 拖累扩大和现金流恶化可证伪增长叙事。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-VAL-01,pass,"适合用分部增长、非 IFRS 盈利、现金流和情景市盈率共同估值。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-VAL-02,pass,"约 14.3 倍最近十二个月非 IFRS 市盈率支持持有，但压力情景仍有两位数下行。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-CYCLE-03,unknown,"短期量价转强，但仍低于 MA120 和 MA200，中长期趋势尚未确认。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-RISK-01,pass,"AI 投入、监管、地缘、盈利减速和集中度构成清晰失败路径。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-BIAS-01,pass,"未以成本价为锚机械卖出，也未以公司回购为由无条件看多。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-BIAS-03,pass,"已设置价格、二季报、现金流和监管失效条件。",""
DEC-20260716-0700.HK-001,REC-20260716-0700.HK-001,2026-07-16,0700.HK,master-investment-checklist,WB-REV-04,pass,"决策、推荐、个股和检查清单索引均已写入。",""
DEC-20260718-002050.SZ-001,REC-20260718-002050.SZ-001,2026-07-18,002050.SZ,master-investment-checklist,WB-POL-01,pass,资产类型与政策范围已核验。,
DEC-20260718-002050.SZ-001,REC-20260718-002050.SZ-001,2026-07-18,002050.SZ,master-investment-checklist,WB-COMP-01,pass,商业模式或产品结构可用简明语言解释。,
DEC-20260718-002050.SZ-001,REC-20260718-002050.SZ-001,2026-07-18,002050.SZ,master-investment-checklist,WB-BUS-01,pass,护城河按当前公开证据评估。,
DEC-20260718-002050.SZ-001,REC-20260718-002050.SZ-001,2026-07-18,002050.SZ,master-investment-checklist,WB-FIN-01,unknown,最新财报或业绩预告与现金流质量已核验。,
DEC-20260718-002050.SZ-001,REC-20260718-002050.SZ-001,2026-07-18,002050.SZ,master-investment-checklist,WB-VAL-01,fail,采用适合资产的估值与安全边际判断。,
DEC-20260718-002050.SZ-001,REC-20260718-002050.SZ-001,2026-07-18,002050.SZ,master-investment-checklist,WB-RISK-01,fail,价格失效线、事件和组合风险已检查。,
DEC-20260718-002050.SZ-001,REC-20260718-002050.SZ-001,2026-07-18,002050.SZ,master-investment-checklist,WB-BIAS-01,pass,未把跌幅、故事、成本价或单一公告当作买点。,
DEC-20260718-002050.SZ-001,REC-20260718-002050.SZ-001,2026-07-18,002050.SZ,master-investment-checklist,WB-REV-04,pass,新决策已写入推荐与批量复盘索引。,
DEC-20260718-002594.SZ-001,REC-20260718-002594.SZ-001,2026-07-18,002594.SZ,master-investment-checklist,WB-POL-01,pass,资产类型与政策范围已核验。,
DEC-20260718-002594.SZ-001,REC-20260718-002594.SZ-001,2026-07-18,002594.SZ,master-investment-checklist,WB-COMP-01,pass,商业模式或产品结构可用简明语言解释。,
DEC-20260718-002594.SZ-001,REC-20260718-002594.SZ-001,2026-07-18,002594.SZ,master-investment-checklist,WB-BUS-01,pass,护城河按当前公开证据评估。,
